des,name,diameter_m,diameter_estimated,vi_datetime_utc,ip_max,ps_max,vel_km_s,years_range,ip_cum,ps_cum,date,mjd,sigma,sigimp,dist_re,width_re,stretch_re,p_re,exp_energy_mt,ps,ts
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2105-02-23.561,89948.561,0.301,0.0,1.1,0.0,188000000.0,1.3e-09,0.0122,-10.79,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2106-02-22.558,90312.558,1.419,0.0,1.11,0.054,11600000.0,6.04e-09,0.0124,-10.13,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2106-02-23.098,90313.098,3.077,0.0,0.56,0.006,78900000.0,9.79e-11,0.0126,-11.91,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2107-02-23.669,90678.669,-2.985,0.0,0.31,0.002,96900.0,1.05e-07,0.0119,-8.91,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2107-02-23.692,90678.692,-2.969,0.0,0.4,0.004,56900.0,1.87e-07,0.0119,-8.65,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2107-02-23.715,90678.715,-2.948,0.0,0.24,0.008,132000.0,8.69e-08,0.012,-8.99,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2107-02-23.734,90678.734,-2.937,0.0,0.57,0.004,162000.0,6.48e-08,0.0119,-9.11,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2107-02-24.110,90679.11,-1.579,0.0,0.12,0.005,2690000.0,9.64e-08,0.012,-8.94,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2112-02-23.370,92504.37,0.148,0.0,0.14,0.023,8920000.0,1e-07,0.0122,-8.94,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2112-02-23.534,92504.534,0.253,0.0,1.03,0.004,20700000.0,1.79e-08,0.0122,-9.69,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2112-02-23.970,92504.97,-1.085,0.0,0.48,0.001,58700000.0,7.78e-09,0.0121,-10.06,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2112-02-24.020,92505.02,-0.195,0.0,0.99,0.003,9980000.0,4.42e-08,0.0121,-9.3,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2112-02-24.040,92505.04,-0.017,0.0,0.79,0.002,10400000.0,6.2e-08,0.0122,-9.15,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2112-02-24.132,92505.132,0.526,0.0,0.85,0.005,12500000.0,4.16e-08,0.0123,-9.32,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2113-02-23.461,92870.461,4.299,0.0,0.88,0.002,3540000.0,2.48e-11,0.0127,-12.54,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-23.848,93235.848,-0.994,0.0,0.94,0.004,69700000.0,4.49e-09,0.0121,-10.3,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-23.897,93235.897,-0.996,0.0,0.2,0.002,8720000.0,6.22e-08,0.0121,-9.16,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-23.920,93235.92,0.911,0.0,0.62,0.003,29300000.0,1.72e-08,0.0123,-9.71,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-23.924,93235.924,0.226,0.0,0.97,0.003,16600000.0,2.78e-08,0.0122,-9.51,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-23.976,93235.976,-0.271,0.0,0.96,0.002,2160000.0,2.16e-07,0.0122,-8.62,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-23.985,93235.985,-0.263,0.0,0.99,0.004,4270000.0,2e-07,0.0122,-8.65,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-23.998,93235.998,0.919,0.0,0.46,0.002,23500000.0,2.49e-08,0.0123,-9.55,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.007,93236.007,-0.268,0.0,0.81,0.003,373000.0,1.64e-06,0.0122,-7.74,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.014,93236.014,0.051,0.0,0.88,0.002,3000000.0,1.95e-07,0.0122,-8.66,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.023,93236.023,0.044,0.0,0.19,0.004,5360000.0,1.67e-07,0.0122,-8.73,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.045,93236.045,0.048,0.0,0.72,0.002,489000.0,1.44e-06,0.0122,-7.79,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.059,93236.059,0.227,0.0,0.89,0.002,10600000.0,5.23e-08,0.0122,-9.23,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.065,93236.065,-0.33,0.0,0.23,0.003,1430000.0,5.88e-07,0.0122,-8.18,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.083,93236.083,0.894,0.0,0.61,0.002,8540000.0,6.55e-08,0.0123,-9.13,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2114-02-24.128,93236.128,0.093,0.0,0.49,0.004,3580000.0,2.27e-07,0.0122,-8.6,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2118-02-23.498,94696.498,-2.967,0.0,0.64,0.004,10000000.0,1.03e-09,0.0119,-10.97,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2121-02-22.378,95791.378,-1.414,0.0,1.09,0.003,127000000.0,2.38e-09,0.0121,-10.61,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2121-02-22.739,95791.739,-0.499,0.0,0.63,0.012,10700000.0,6.28e-08,0.0121,-9.19,0
2018DQ,,5.0,True,2027-02-21 16:52,0.000123,-4.24,23.67,2027-2121,0.000192,-4.22,2121-02-22.955,95791.955,0.201,0.0,0.44,0.002,4390000.0,1.88e-07,0.0122,-8.71,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2070-02-03.190,77145.19,0.305,0.0,0.94,0.001,400.0,0.00446,0.00623,-4.25,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2071-02-02.876,77509.876,0.316,0.0,1.85,0.0,4010000.0,4.69e-07,0.00627,-8.24,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2077-02-02.538,79701.538,-0.115,0.0,0.32,0.0,771000.0,2.54e-06,0.00626,-7.56,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2077-02-02.603,79701.603,-0.115,0.0,1.96,0.001,48900.0,2.7e-05,0.00626,-6.53,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2077-02-02.826,79701.826,-3.899,0.0,2.45,0.001,167.0,4.3e-06,0.00623,-7.33,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2083-02-02.709,81892.709,0.242,0.0,2.25,0.002,485000.0,2.07e-06,0.00628,-7.69,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2083-02-02.934,81892.934,0.339,0.0,1.76,0.022,3510000.0,4.34e-07,0.00627,-8.37,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2083-02-02.935,81892.935,0.391,0.0,1.51,0.0,1410000.0,1.04e-06,0.00623,-7.99,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2089-02-01.901,84083.901,0.262,0.0,1.37,0.063,4990000.0,3.25e-07,0.00625,-8.54,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2089-02-02.068,84084.068,-0.121,0.0,1.76,0.0,4280000.0,3.27e-07,0.00627,-8.53,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2096-02-02.692,86640.692,-0.114,0.0,2.24,0.0,24400000.0,6.71e-08,0.00626,-9.27,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2099-02-03.723,87737.723,0.289,0.0,0.19,1.012,327000000.0,5.22e-09,0.00626,-10.39,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2101-02-03.369,88467.369,0.216,0.0,2.23,0.0,411000.0,2.16e-06,0.00625,-7.79,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2106-02-03.448,90293.448,0.26,0.0,2.46,0.0,327000.0,1.55e-06,0.00625,-7.96,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2106-02-03.470,90293.47,0.26,0.0,2.5,0.0,295000.0,6.4e-06,0.00625,-7.34,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2111-01-30.481,92115.481,0.279,0.0,1.53,0.008,1260000.0,1.24e-06,0.00627,-8.08,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2112-02-03.980,92484.98,0.217,0.0,2.17,0.008,1410000.0,1.37e-06,0.00623,-8.04,0
2020CQ1,,6.0,True,2070-02-03 04:33,0.00446,-4.25,12.2,2070-2119,0.00451,-4.25,2119-02-03.665,95041.665,0.256,0.0,1.77,0.0,912000.0,1.5e-06,0.00623,-8.04,0
2020OB,,70.0,True,2116-07-23 09:37,9.56e-06,-4.29,27.79,2114-2121,1.88e-05,-3.99,2114-07-23.839,93385.839,1.839,0.0,1.01,0.004,1410000.0,9.31e-08,31.4,-6.26,0
2020OB,,70.0,True,2116-07-23 09:37,9.56e-06,-4.29,27.79,2114-2121,1.88e-05,-3.99,2116-07-23.401,94116.401,-0.403,0.0,0.5,0.003,84000.0,9.56e-06,28.9,-4.29,0
2020OB,,70.0,True,2116-07-23 09:37,9.56e-06,-4.29,27.79,2114-2121,1.88e-05,-3.99,2116-07-23.402,94116.402,-0.403,0.0,0.7,0.021,87800.0,9.02e-06,28.9,-4.31,0
2020OB,,70.0,True,2116-07-23 09:37,9.56e-06,-4.29,27.79,2114-2121,1.88e-05,-3.99,2121-07-23.664,95942.664,-1.464,0.0,0.94,0.01,886000.0,1.74e-07,27.8,-6.06,0
2022AT2,,15.0,True,2080-01-14 08:33,0.000722,-4.29,12.9,2080-2080,0.000722,-4.29,2080-01-14.357,80777.357,2.455,0.0,1.33,0.0,108.0,0.000722,0.0693,-4.29,0
2014ML67,,60.0,True,2027-07-03 19:46,5.03e-07,-4.29,24.13,2027-2027,5.03e-07,-4.29,2027-07-03.824,61589.824,0.022,0.0,0.82,1.289,875000.0,5.03e-07,11.8,-4.29,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2076-09-21.044,79567.044,1.289,0.0,1.06,0.005,1790.0,0.000237,0.252,-4.29,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2076-09-21.121,79567.121,-3.073,0.0,1.56,0.003,1100.0,3.09e-06,0.247,-6.18,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2077-09-21.202,79932.202,1.292,0.0,1.33,0.014,9700000.0,3.28e-08,0.253,-8.16,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2077-09-21.279,79932.279,-3.078,0.0,1.22,0.0,5760000.0,1.3e-09,0.248,-9.57,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2079-09-21.754,80662.754,1.282,0.0,0.8,0.0,3740000.0,1.32e-07,0.252,-7.57,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2082-09-21.475,81758.475,1.301,0.0,0.11,0.021,6330000.0,8.72e-08,0.253,-7.77,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2085-09-21.221,82854.221,1.385,0.0,1.46,0.013,64700.0,3.43e-06,0.253,-6.2,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2085-09-21.535,82854.535,1.035,0.0,0.98,0.009,4910000.0,1.38e-07,0.252,-7.6,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2100-09-21.875,88332.875,1.323,0.0,1.5,0.0,7130000.0,2.89e-08,0.252,-8.37,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2109-09-21.937,91619.937,1.937,0.0,1.5,0.002,99900.0,1.08e-06,0.254,-6.84,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2110-09-22.929,91985.929,-2.547,0.0,1.42,0.008,3930000.0,6.33e-09,0.248,-9.09,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2110-09-22.960,91985.96,1.009,0.0,1.09,0.0,12700000.0,5.85e-08,0.252,-8.12,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2113-09-21.740,93080.74,1.926,0.0,0.86,0.009,313000.0,5.98e-07,0.254,-7.12,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2113-09-21.943,93080.943,1.696,0.0,0.5,0.039,13800000.0,2.11e-08,0.253,-8.57,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2125-09-21.915,97463.915,1.711,0.0,1.51,0.068,171000.0,1.32e-06,0.253,-6.83,0
2025SK22,,20.0,True,2076-09-21 01:03,0.000237,-4.29,14.22,2076-2125,0.000248,-4.27,2125-09-21.920,97463.92,1.711,0.0,1.42,0.116,150000.0,9e-07,0.253,-7.0,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2042-12-13.783,67231.783,0.514,0.0,0.36,0.002,13700.0,5.89e-05,0.0267,-5.23,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2045-12-13.559,68327.559,0.515,0.0,0.76,0.002,16000000.0,4.1e-08,0.0266,-8.45,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2045-12-13.910,68327.91,1.221,0.0,1.03,0.002,20200000.0,1.66e-08,0.0267,-8.85,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2052-12-13.187,70884.187,1.643,0.0,0.59,0.004,10400.0,2.12e-05,0.0268,-5.86,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2055-12-13.377,71979.377,0.52,0.0,1.18,0.003,79000000.0,2.26e-09,0.0266,-9.87,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2055-12-14.109,71980.109,0.519,0.0,0.79,0.002,6170000.0,1.06e-07,0.0267,-8.2,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2055-12-14.455,71980.455,1.219,0.0,0.87,0.001,8770000.0,3.91e-08,0.0266,-8.64,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2059-12-14.344,73441.344,-1.197,0.0,0.07,0.015,485.0,0.000971,0.0265,-4.3,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2059-12-14.364,73441.364,-1.407,0.0,0.3,0.018,667.0,0.000522,0.0264,-4.57,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2060-12-13.389,73806.389,0.511,0.0,1.13,0.002,22900000.0,2.93e-08,0.0266,-8.83,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2060-12-13.584,73806.584,-1.192,0.0,0.18,0.015,8940000.0,5.26e-08,0.0264,-8.58,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2061-12-13.831,74171.831,1.22,0.0,0.79,0.001,18900000.0,2.41e-08,0.0268,-8.93,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2062-12-13.688,74536.688,1.6,0.0,0.64,0.004,60600.0,3.99e-06,0.0268,-6.72,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2062-12-14.114,74537.114,-1.241,0.0,0.71,0.024,476000.0,9.37e-07,0.0265,-7.35,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2062-12-14.127,74537.127,-1.373,0.0,0.15,0.028,581000.0,6.43e-07,0.0264,-7.51,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2063-12-14.449,74902.449,-1.168,0.0,0.31,0.011,1210000.0,3.9e-07,0.0264,-7.74,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2063-12-14.475,74902.475,-1.427,0.0,1.2,0.013,1770000.0,1.55e-07,0.0265,-8.14,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2064-12-13.628,75267.628,-1.183,0.0,0.74,0.011,6300000.0,6.08e-08,0.0265,-8.56,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2064-12-13.667,75267.667,-1.211,0.0,0.63,0.011,8690000.0,4.85e-08,0.0266,-8.66,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2065-12-12.472,75631.472,1.467,0.0,0.45,0.002,5670000.0,5.39e-08,0.0267,-8.62,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2065-12-13.875,75632.875,-1.186,0.0,0.14,0.009,13100000.0,3.62e-08,0.0265,-8.79,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2065-12-13.897,75632.897,-1.414,0.0,0.45,0.013,18300000.0,1.8e-08,0.0264,-9.1,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2066-12-13.109,75997.109,-4.619,0.0,1.1,0.005,211000.0,4.56e-11,0.0261,-11.72,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2066-12-14.130,75998.13,-1.208,0.0,0.64,0.01,21100000.0,1.88e-08,0.0264,-9.1,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2066-12-14.134,75998.134,-1.078,0.0,1.14,0.006,128000.0,2.77e-06,0.0265,-6.93,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2066-12-14.147,75998.147,-1.399,0.0,0.89,0.011,28100000.0,9.44e-09,0.0264,-9.4,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2069-12-13.941,77093.941,-1.19,0.0,0.74,0.003,43100000.0,1.02e-08,0.0265,-9.39,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2070-12-14.164,77459.164,-1.193,0.0,0.22,0.034,144000000.0,3.24e-09,0.0265,-9.9,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2070-12-14.204,77459.204,-1.4,0.0,1.06,0.001,66300000.0,3.61e-09,0.0265,-9.85,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2071-12-14.438,77824.438,-1.209,0.0,0.75,0.007,28300000.0,1.29e-08,0.0264,-9.31,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2074-05-30.088,78722.088,-1.353,0.0,1.08,0.14,4200000.0,5.35e-08,0.0264,-8.71,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2074-06-10.482,78733.482,-1.213,0.0,0.84,0.104,19200000.0,1.74e-08,0.0264,-9.2,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2075-12-14.460,79285.46,-1.191,0.0,1.12,0.033,38300000.0,4.73e-09,0.0264,-9.78,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2075-12-14.673,79285.673,1.216,0.0,0.69,0.001,4650000.0,8.12e-08,0.0267,-8.54,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2076-12-13.752,79650.752,-1.224,0.0,0.98,0.016,7140000.0,3.78e-08,0.0264,-8.88,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2076-12-13.767,79650.767,-1.386,0.0,1.21,0.018,9120000.0,3.3e-09,0.0265,-9.94,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2079-05-09.050,80527.05,-1.416,0.0,0.78,1.283,35600000.0,4.7e-09,0.0264,-9.8,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2079-06-11.207,80560.207,-1.395,0.0,0.95,0.106,34900000.0,6.27e-09,0.0265,-9.68,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2081-05-29.462,81278.462,1.103,0.0,0.7,0.178,42200000.0,1.15e-08,0.0267,-9.43,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2081-05-29.498,81278.498,1.139,0.0,0.91,0.276,67800000.0,5.13e-09,0.0267,-9.78,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2082-05-25.302,81639.302,0.473,0.0,0.79,0.02,7910000.0,8.42e-08,0.0267,-8.57,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2082-05-25.400,81639.4,0.43,0.0,0.97,0.009,1460000.0,3.63e-07,0.0267,-7.93,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2082-12-14.209,81842.209,-1.193,0.0,1.07,0.167,191000000.0,1.09e-09,0.0264,-10.47,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2082-12-14.283,81842.283,-1.227,0.0,1.04,0.017,7190000.0,3.22e-08,0.0264,-9.0,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2085-05-25.535,82735.535,0.534,0.0,0.85,0.015,2250000.0,2.66e-07,0.0267,-8.09,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2085-05-25.703,82735.703,2.294,0.0,0.84,0.018,22300000.0,3.11e-09,0.0268,-10.02,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2085-05-26.544,82736.544,-2.082,0.0,0.54,0.019,4670000.0,2.13e-08,0.0263,-9.19,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2085-05-26.819,82736.819,1.195,0.0,0.45,0.015,14000000.0,3.15e-08,0.0267,-9.02,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2085-06-08.307,82749.307,-1.215,0.0,1.12,0.133,16200000.0,9.45e-09,0.0265,-9.54,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2086-05-22.013,83097.013,-1.627,0.0,0.63,0.023,3830000.0,5.75e-08,0.0264,-8.77,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2086-05-25.188,83100.188,0.481,0.0,1.18,0.019,17300000.0,1.17e-08,0.0267,-9.45,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2086-06-06.192,83112.192,-1.219,0.0,1.08,0.147,10700000.0,1.72e-08,0.0264,-9.29,0
2015YJ,,7.0,True,2059-12-14 08:15,0.000971,-4.3,19.8,2042-2122,0.00159,-4.07,2088-05-24.797,83830.797,-2.407,0.0,0.31,0.015,210000000.0,2.46e-10,0.0263,-11.15,0
